hhid,adm1,adm2,res,pc_expenditure,sep_quintile,res_quintile,year,month,survey_wgt,afe,ea
271_13,Kaolack,Kaolack,Rural,5224744.5,4,5,2021,11,800.57971587837994,14.922808206023571,271
271_5,Kaolack,Kaolack,Rural,1974128.5,1,1,2021,11,249.048747944067,9.244979484941075,271
271_2,Kaolack,Kaolack,Rural,4283643,3,4,2021,11,249.048747944067,12.23376272370144,271
271_12,Kaolack,Kaolack,Rural,2626700.25,2,2,2021,11,249.048747944067,7.28083247490179,271
271_6,Kaolack,Kaolack,Rural,2124113,1,2,2021,11,249.048747944067,14.126841728502837,271
271_7,Kaolack,Kaolack,Rural,3675294.75,3,4,2021,11,249.048747944067,15.023375294631165,271
271_11,Kaolack,Kaolack,Rural,2517432.5,2,2,2021,11,249.048747944067,7.9303947621126145,271
272_8,Kaolack,Kaolack,Rural,2988782,2,3,2022,5,275.342351142686,11.590763858577041,272
272_12,Kaolack,Kaolack,Rural,3201624.5,2,3,2022,6,275.342351142686,8.277912876473156,272
272_9,Kaolack,Kaolack,Rural,5439107,4,5,2022,6,275.342351142686,12.709928939327805,272
272_6,Kaolack,Kaolack,Rural,2359292.5,2,2,2022,6,275.342351142686,4.220823046704496,272
272_7,Kaolack,Kaolack,Rural,4079540.75,3,4,2022,5,275.342351142686,7.1495863814927985,272
272_1,Kaolack,Kaolack,Rural,6107320.5,4,5,2022,5,275.342351142686,8.87488223483195,272
272_5,Kaolack,Kaolack,Rural,1947658.125,1,1,2022,5,275.342351142686,4.522997817546923,272
272_3,Kaolack,Kaolack,Rural,2312827.75,1,2,2022,5,275.342351142686,4.6371872544740285,272
272_11,Kaolack,Kaolack,Rural,3408289.5,3,3,2022,5,275.342351142686,5.889343343518115,272
272_2,Kaolack,Kaolack,Rural,1916712.25,1,1,2022,6,275.342351142686,6.4009389786119595,272
272_4,Kaolack,Kaolack,Rural,2327912.75,2,2,2022,5,275.342351142686,4.202459013531209,272
272_10,Kaolack,Kaolack,Rural,2527831.75,2,2,2022,5,275.342351142686,7.398038236577913,272
273_9,Kaolack,Kaolack,Rural,4497035.5,3,4,2021,12,251.95243472531,11.611395547795723,273
273_10,Kaolack,Kaolack,Rural,3040117.75,2,3,2021,11,251.95243472531,10.870493583587953,273
273_6,Kaolack,Kaolack,Rural,1434817.625,1,1,2021,12,251.95243472531,8.38301667394151,273
273_11,Kaolack,Kaolack,Rural,2385640.5,2,2,2021,12,251.95243472531,5.777779834133566,273
273_12,Kaolack,Kaolack,Rural,5559044,4,5,2021,12,251.95243472531,9.5836937581842,273
273_1,Kaolack,Kaolack,Rural,1260073.75,1,1,2021,12,251.95243472531,7.310692274116106,273
273_5,Kaolack,Kaolack,Rural,3624458.75,3,4,2021,12,251.95243472531,13.533133129637713,273
273_8,Kaolack,Kaolack,Rural,3446574.75,3,3,2021,12,798.140127478557,6.259469227411611,273
273_4,Kaolack,Kaolack,Rural,2629345.5,2,2,2021,11,251.95243472531,6.590530597992143,273
273_3,Kaolack,Kaolack,Rural,1177948.375,1,1,2021,12,251.95243472531,1.2435848101265823,273
273_2,Kaolack,Kaolack,Rural,1589481.875,1,1,2021,11,251.95243472531,5.456068441728503,273
273_7,Kaolack,Kaolack,Rural,1649029.375,1,1,2021,12,251.95243472531,6.0235292885202965,273
274_10,Kaolack,Kaolack,Rural,4805487.5,4,4,2022,5,343.468293693454,8.373190048013967,274
274_12,Kaolack,Kaolack,Rural,1566388.25,1,1,2022,5,343.468293693454,3.3678068965517243,274
274_6,Kaolack,Kaolack,Rural,2778057,2,3,2022,7,343.468293693454,13.040569532955042,274
274_2,Kaolack,Kaolack,Rural,1725218.125,1,1,2022,5,343.468293693454,3.6987966826713228,274
274_7,Kaolack,Kaolack,Rural,4057565.5,3,4,2022,5,343.468293693454,8.380054124836317,274
274_3,Kaolack,Kaolack,Rural,2021734.75,1,2,2022,5,343.468293693454,5.8536604103011785,274
274_1,Kaolack,Kaolack,Rural,4654605,4,4,2022,5,343.468293693454,14.557094718463553,274
274_11,Kaolack,Kaolack,Rural,2230888,1,2,2022,5,343.468293693454,5.204211610650371,274
274_8,Kaolack,Kaolack,Rural,1570447.375,1,1,2022,5,343.468293693454,4.037060497599302,274
274_4,Kaolack,Kaolack,Rural,1429268.875,1,1,2022,5,343.468293693454,4.466567263203841,274
274_9,Kaolack,Kaolack,Rural,3269012.5,2,3,2022,5,343.468293693454,8.281931732867744,274
274_5,Kaolack,Kaolack,Rural,3286742.5,2,3,2022,6,343.468293693454,9.366126582278481,274
275_12,Kaolack,Kaolack,Rural,3019055.25,2,3,2021,11,310.535148884715,11.418523614142297,275
275_5,Kaolack,Kaolack,Rural,3916146.25,3,4,2021,11,310.535148884715,7.784609340899171,275
275_10,Kaolack,Kaolack,Rural,2989588.5,2,3,2021,11,310.535148884715,10.04903954604976,275
275_2,Kaolack,Kaolack,Rural,2951908,2,3,2021,11,310.535148884715,4.726279179397643,275
275_1,Kaolack,Kaolack,Rural,1828917.375,1,1,2021,11,310.535148884715,7.936092885202968,275
275_11,Kaolack,Kaolack,Rural,1625957.625,1,1,2021,11,310.535148884715,7.088478393714535,275
275_7,Kaolack,Kaolack,Rural,1760662.875,1,1,2021,11,310.535148884715,4.5875170667830645,275
275_3,Kaolack,Kaolack,Rural,2394110.5,2,2,2021,11,310.535148884715,8.551197904845045,275
275_9,Kaolack,Kaolack,Rural,1650727.875,1,1,2021,11,310.535148884715,8.75646268005238,275
275_6,Kaolack,Kaolack,Rural,3727092.75,3,4,2021,11,310.535148884715,13.238456569183763,275
275_8,Kaolack,Kaolack,Rural,5203180,4,5,2021,11,310.535148884715,21.368234308162375,275
275_4,Kaolack,Kaolack,Rural,2373866.75,2,2,2021,11,310.535148884715,10.550808206023572,275
276_2,Kaolack,Kaolack,Rural,1531678.625,1,1,2022,5,305.09546234675,3.371825752946312,276
276_3,Kaolack,Kaolack,Rural,2585437.25,2,2,2022,5,305.09546234675,13.078810650371018,276
276_12,Kaolack,Kaolack,Rural,7700651.5,5,5,2022,5,305.09546234675,17.74161431689219,276
276_9,Kaolack,Kaolack,Rural,5277335,4,5,2022,5,305.09546234675,15.852183675250982,276
276_10,Kaolack,Kaolack,Rural,3248598.75,2,3,2022,5,305.09546234675,12.37299799214317,276
276_11,Kaolack,Kaolack,Rural,1699168.125,1,1,2022,5,305.09546234675,4.724136185072021,276
276_8,Kaolack,Kaolack,Rural,4004881,3,4,2022,5,305.09546234675,18.615944478393715,276
276_5,Kaolack,Kaolack,Rural,6803447,5,5,2022,5,305.09546234675,14.868371890004365,276
276_1,Kaolack,Kaolack,Rural,5858995,4,5,2022,5,305.09546234675,10.311565255347011,276
276_6,Kaolack,Kaolack,Rural,1794065.375,1,1,2022,5,305.09546234675,6.143127717154082,276
276_4,Kaolack,Kaolack,Rural,1312409.75,1,1,2022,5,305.09546234675,3.114732082060236,276
276_7,Kaolack,Kaolack,Rural,4050478,3,4,2022,5,305.09546234675,9.002076996944565,276
277_10,Kaolack,Kaolack,Rural,1904872.375,1,1,2021,11,289.466010591442,6.143063465735487,277
277_4,Kaolack,Kaolack,Rural,2483624,2,2,2021,11,289.466010591442,8.01998952422523,277
277_8,Kaolack,Kaolack,Rural,4708186.5,4,4,2021,11,289.466010591442,7.072304146660847,277
277_11,Kaolack,Kaolack,Rural,3781137.75,3,4,2021,11,289.466010591442,12.547488782191182,277
277_6,Kaolack,Kaolack,Rural,1223604,1,1,2021,11,289.466010591442,9.764855521606286,277
277_12,Kaolack,Kaolack,Rural,6240025.5,4,5,2021,11,289.466010591442,16.361696726320385,277
277_1,Kaolack,Kaolack,Rural,2175593,1,2,2021,11,289.466010591442,6.881054910519424,277
277_5,Kaolack,Kaolack,Rural,2631175.75,2,2,2021,11,289.466010591442,8.037771453513749,277
277_2,Kaolack,Kaolack,Rural,1686504.375,1,1,2021,11,289.466010591442,15.18356665211698,277
277_9,Kaolack,Kaolack,Rural,2157645.5,1,2,2021,11,289.466010591442,12.948298210388478,277
277_7,Kaolack,Kaolack,Rural,2566972.75,2,2,2021,11,289.466010591442,11.71132570929725,277
277_3,Kaolack,Kaolack,Rural,1706701.75,1,1,2021,11,289.466010591442,5.836506678306416,277
278_8,Kaolack,Nioro,Urban,2636451,2,1,2021,12,154.525035075059,5.413285726756874,278
278_12,Kaolack,Nioro,Urban,8100046.5,5,5,2021,12,154.525035075059,15.452002444347446,278
278_1,Kaolack,Nioro,Urban,1842560.125,1,1,2021,12,154.525035075059,1.2435848101265823,278
278_5,Kaolack,Nioro,Urban,4636006.5,4,3,2021,12,154.525035075059,5.979443736359668,278
278_6,Kaolack,Nioro,Urban,1849051.75,1,1,2021,12,154.525035075059,8.77981527717154,278
278_9,Kaolack,Nioro,Urban,3179305.75,2,2,2021,12,154.525035075059,17.949171890004365,278
278_2,Kaolack,Nioro,Urban,4285946,3,3,2021,12,154.525035075059,8.02112544740288,278
278_7,Kaolack,Nioro,Urban,2970906,2,2,2021,12,154.525035075059,3.098622086425142,278
278_10,Kaolack,Nioro,Urban,2202267,1,1,2021,12,154.525035075059,9.007729725010913,278
278_11,Kaolack,Nioro,Urban,2804913.5,2,1,2021,12,154.525035075059,8.988913138367526,278
278_4,Kaolack,Nioro,Urban,5681852.5,4,4,2021,12,525.316078962396,13.201824530772589,278
278_3,Kaolack,Nioro,Urban,2632644,2,1,2021,12,154.525035075059,7.720990309908337,278
279_8,Kaolack,Nioro,Urban,4927316,4,3,2022,5,501.080818745257,14.742125534701005,279
279_2,Kaolack,Nioro,Urban,18688884,5,5,2022,5,154.956066211704,21.856499345264076,279
279_5,Kaolack,Nioro,Urban,3786198,3,2,2022,5,154.956066211704,15.347728677433436,279
279_6,Kaolack,Nioro,Urban,7217468.5,5,4,2022,5,154.956066211704,13.06394831951113,279
279_4,Kaolack,Nioro,Urban,9688992,5,5,2022,5,154.956066211704,5.826581580096028,279
279_3,Kaolack,Nioro,Urban,5836545.5,4,4,2022,5,154.956066211704,9.472672195547796,279
279_10,Kaolack,Nioro,Urban,4694597.5,4,3,2022,5,154.956066211704,9.485096115233523,279
279_9,Kaolack,Nioro,Urban,3004795,2,2,2022,5,154.956066211704,6.6649473592317765,279
279_1,Kaolack,Nioro,Urban,3582695.25,3,2,2022,5,154.956066211704,10.85573531209079,279
279_12,Kaolack,Nioro,Urban,4430480.5,3,3,2022,5,154.956066211704,12.249521082496727,279
279_7,Kaolack,Nioro,Urban,6568113.5,5,4,2022,5,154.956066211704,21.946441903099085,279
279_11,Kaolack,Nioro,Urban,4860042.5,4,3,2022,5,154.956066211704,10.807218856394588,279
280_4,Kaolack,Nioro,Rural,3958110.25,3,4,2022,5,323.858439100891,14.368417285028372,280
280_8,Kaolack,Nioro,Rural,3677361.25,3,4,2022,5,323.858439100891,12.920470362287212,280
280_5,Kaolack,Nioro,Rural,5054579,4,5,2022,5,323.858439100891,11.851591444783939,280
280_2,Kaolack,Nioro,Rural,1520358.125,1,1,2022,5,323.858439100891,4.72058105630729,280
280_1,Kaolack,Nioro,Rural,4900500.5,4,4,2022,5,323.858439100891,17.403601222173723,280
280_12,Kaolack,Nioro,Rural,4350988,3,4,2022,5,323.858439100891,13.911043561763423,280
280_10,Kaolack,Nioro,Rural,3959992,3,4,2022,5,323.858439100891,14.178668878219119,280
280_6,Kaolack,Nioro,Rural,2141999,1,2,2022,5,323.858439100891,8.510711130510694,280
280_7,Kaolack,Nioro,Rural,1579102.125,1,1,2022,5,323.858439100891,11.232823395896988,280
280_9,Kaolack,Nioro,Rural,1641268.625,1,1,2022,5,323.858439100891,5.5789779135748585,280
280_11,Kaolack,Nioro,Rural,4406013.5,3,4,2022,5,323.858439100891,9.608921518987342,280
280_3,Kaolack,Nioro,Rural,2166797.75,1,2,2022,5,323.858439100891,7.114271497162811,280
281_6,Kaolack,Nioro,Rural,1580125.875,1,1,2021,12,188.406803528804,2.384526582278481,281
281_11,Kaolack,Nioro,Rural,1578927.5,1,1,2021,12,188.406803528804,1.0362681798341336,281
281_2,Kaolack,Nioro,Rural,5642238.5,4,5,2021,12,188.406803528804,12.83520593627237,281
281_9,Kaolack,Nioro,Rural,2565858.5,2,2,2021,12,188.406803528804,13.829524225229157,281
281_8,Kaolack,Nioro,Rural,3928808.5,3,4,2021,12,188.406803528804,9.887671060672195,281
281_1,Kaolack,Nioro,Rural,3019499.25,2,3,2021,12,188.406803528804,8.463394849410738,281
281_7,Kaolack,Nioro,Rural,3706645.25,3,4,2021,12,617.0143035465,9.369091575731122,281
281_5,Kaolack,Nioro,Rural,2110354.25,1,2,2021,12,188.406803528804,5.604410301178525,281
281_3,Kaolack,Nioro,Rural,3097797.75,2,3,2021,12,188.406803528804,10.573671584460934,281
281_10,Kaolack,Nioro,Rural,1597546.625,1,1,2021,12,188.406803528804,6.498037189000437,281
281_12,Kaolack,Nioro,Rural,2719630.5,2,3,2021,12,188.406803528804,8.559977651680489,281
281_4,Kaolack,Nioro,Rural,5160847,4,5,2021,12,188.406803528804,14.316673243125273,281
282_1,Kaolack,Nioro,Rural,2416487.75,2,2,2022,5,311.274610951241,11.525753993889131,282
282_4,Kaolack,Nioro,Rural,1864095.875,1,1,2022,5,311.274610951241,10.826839633347884,282
282_3,Kaolack,Nioro,Rural,2397626.5,2,2,2022,5,311.274610951241,11.802856394587517,282
282_10,Kaolack,Nioro,Rural,2875337.75,2,3,2022,5,311.274610951241,15.995103622872108,282
282_9,Kaolack,Nioro,Rural,2322693.75,2,2,2022,5,311.274610951241,8.93028616324749,282
282_6,Kaolack,Nioro,Rural,2920908.5,2,3,2022,5,311.274610951241,7.403204539502401,282
282_12,Kaolack,Nioro,Rural,5103648,4,5,2022,5,311.274610951241,10.290347271933653,282
282_11,Kaolack,Nioro,Rural,1773662,1,1,2022,5,311.274610951241,5.652075774770842,282
282_2,Kaolack,Nioro,Rural,2645556.75,2,2,2022,5,311.274610951241,10.501765866433871,282
282_5,Kaolack,Nioro,Rural,2587266.5,2,2,2022,5,311.274610951241,6.62285395024007,282
282_7,Kaolack,Nioro,Rural,3214469.75,2,3,2022,5,311.274610951241,8.78723561763422,282
282_8,Kaolack,Nioro,Rural,1263850,1,1,2022,5,311.274610951241,4.065797293758184,282
283_2,Kaolack,Nioro,Rural,2392560.75,2,2,2021,12,256.680461359441,7.449456132693148,283
283_5,Kaolack,Nioro,Rural,2530359.25,2,2,2021,12,256.680461359441,5.055829594063728,283
283_6,Kaolack,Nioro,Rural,1985391.25,1,2,2021,12,256.680461359441,7.932674989087735,283
283_12,Kaolack,Nioro,Rural,1889627.375,1,1,2021,12,256.680461359441,12.741838149279792,283
283_13,Kaolack,Nioro,Rural,2760061.75,2,3,2021,12,529.736440863477,8.267003055434309,283
283_1,Kaolack,Nioro,Rural,2603873.5,2,2,2021,12,529.736440863477,6.773785072020952,283
283_10,Kaolack,Nioro,Rural,2326900,2,2,2021,12,256.680461359441,6.5268218245307725,283
283_8,Kaolack,Nioro,Rural,1332497.875,1,1,2021,12,256.680461359441,6.06320139676997,283
283_9,Kaolack,Nioro,Rural,3305820.25,2,3,2021,12,256.680461359441,9.630421300742034,283
283_7,Kaolack,Nioro,Rural,3171815.75,2,3,2021,12,256.680461359441,7.6444103011785245,283
283_11,Kaolack,Nioro,Rural,2518164.25,2,2,2021,12,256.680461359441,11.043865910082934,283
283_3,Kaolack,Nioro,Rural,3885372.5,3,4,2021,12,256.680461359441,12.795086512439983,283
284_3,Kaolack,Nioro,Rural,6889725.5,5,5,2022,5,296.070009396377,10.756477346137059,284
284_12,Kaolack,Nioro,Rural,2568289.25,2,2,2022,5,296.070009396377,6.021389436927106,284
284_7,Kaolack,Nioro,Rural,7364095,5,5,2022,5,296.070009396377,13.851740899170668,284
284_1,Kaolack,Nioro,Rural,3895776,3,4,2022,5,296.070009396377,9.892930597992144,284
284_11,Kaolack,Nioro,Rural,5716737.5,4,5,2022,5,296.070009396377,12.535399388913138,284
284_8,Kaolack,Nioro,Rural,4784464.5,4,4,2022,5,296.070009396377,17.00872771715408,284
